event_id,customer_id,event_type,product,color,price,event_timestamp
132867,246,view,socks,white,60.05,2026-01-17 08:02:56.191622
340279,375,view,shoes,white,53.43,2026-01-11 08:02:56.191624
288149,212,view,shoes,blue,78.95,2026-01-06 08:02:56.191627
743853,123,add_to_cart,jacket,green,60.03,2026-01-25 08:02:56.191630
676454,282,add_to_cart,jacket,white,12.81,2026-01-21 08:02:56.191633
119267,35,add_to_cart,shoes,blue,76.4,2026-02-13 08:02:56.191635
238375,138,add_to_cart,socks,white,22.17,2026-01-30 08:02:56.191638
628960,118,view,tshirt,black,25.64,2026-01-10 08:02:56.191640
339022,385,purchase,socks,red,53.58,2026-02-14 08:02:56.191643
424192,360,view,shoes,green,28.21,2026-01-23 08:02:56.191646
580518,15,view,jacket,white,68.72,2026-02-04 08:02:56.191648
725024,401,add_to_cart,socks,green,84.19,2025-12-29 08:02:56.191651
114029,146,purchase,shoes,blue,109.98,2026-01-06 08:02:56.191654
352319,94,add_to_cart,tshirt,green,66.12,2025-12-25 08:02:56.191656
316812,136,view,shoes,green,45.67,2026-01-09 08:02:56.191659
388231,162,view,jacket,white,103.48,2026-02-11 08:02:56.191662
589668,320,purchase,socks,red,90.33,2026-02-12 08:02:56.191667
453827,102,add_to_cart,jacket,blue,118.85,2026-01-10 08:02:56.191670
269003,315,view,shoes,blue,75.47,2026-01-25 08:02:56.191673
507774,81,purchase,shoes,white,90.87,2026-01-18 08:02:56.191677
291888,52,purchase,jacket,green,32.41,2026-01-08 08:02:56.191680
713480,219,view,socks,green,57.36,2026-02-12 08:02:56.191683
686551,172,purchase,shoes,white,95.4,2025-12-29 08:02:56.191686
534633,467,purchase,jacket,blue,39.13,2026-01-21 08:02:56.191688
123904,205,purchase,shoes,black,7.76,2025-12-22 08:02:56.191691
894308,424,purchase,socks,green,48.68,2026-01-02 08:02:56.191694
138679,359,view,jacket,red,48.68,2026-01-03 08:02:56.191697
624440,20,add_to_cart,socks,black,66.29,2026-01-18 08:02:56.191699
423940,22,add_to_cart,tshirt,black,10.15,2026-01-19 08:02:56.191702
137038,138,view,jacket,black,11.06,2025-12-24 08:02:56.191704
788872,230,purchase,shoes,blue,98.57,2026-01-29 08:02:56.191707
231424,454,purchase,tshirt,blue,11.71,2026-02-06 08:02:56.191709
257349,95,view,socks,blue,99.47,2026-01-09 08:02:56.191713
115937,406,add_to_cart,jacket,green,94.93,2026-01-25 08:02:56.191715
334698,277,view,socks,black,111.54,2026-01-28 08:02:56.191718
264683,395,add_to_cart,jacket,blue,97.36,2026-01-25 08:02:56.191724
831118,473,view,socks,green,94.03,2026-01-04 08:02:56.191726
306414,359,purchase,tshirt,white,106.92,2026-02-15 08:02:56.192197
559168,17,add_to_cart,jacket,blue,62.12,2026-02-04 08:02:56.192205
817503,175,view,jacket,red,5.38,2026-01-15 08:02:56.192209
461581,378,view,tshirt,green,104.0,2025-12-23 08:02:56.192212
525356,71,purchase,socks,white,50.32,2026-02-16 08:02:56.192215
897555,182,view,socks,green,75.79,2026-02-03 08:02:56.192218
174777,164,add_to_cart,jacket,white,39.43,2025-12-24 08:02:56.192222
499732,292,add_to_cart,jacket,blue,75.68,2025-12-31 08:02:56.192225
910911,92,add_to_cart,socks,blue,108.45,2025-12-21 08:02:56.192227
320813,181,add_to_cart,tshirt,green,116.81,2026-01-03 08:02:56.192230
529408,414,purchase,tshirt,red,100.8,2026-01-11 08:02:56.192233
426269,429,view,jacket,blue,89.36,2026-01-16 08:02:56.192237
628264,41,view,socks,black,51.4,2025-12-24 08:02:56.192240
615072,420,purchase,jacket,black,37.76,2025-12-26 08:02:56.192244
917814,217,purchase,shoes,white,86.05,2026-02-11 08:02:56.192247
576689,245,add_to_cart,tshirt,red,49.65,2026-02-12 08:02:56.192250
307137,219,view,socks,black,30.4,2026-01-11 08:02:56.192258
970248,119,purchase,tshirt,green,103.5,2025-12-21 08:02:56.192261
759856,37,add_to_cart,shoes,white,49.19,2026-02-10 08:02:56.192264
507518,56,view,socks,green,70.09,2026-01-12 08:02:56.192267
602836,183,purchase,socks,black,26.58,2026-02-09 08:02:56.192270
955901,131,add_to_cart,tshirt,blue,18.55,2026-01-26 08:02:56.192273
180476,291,add_to_cart,jacket,blue,50.88,2026-01-14 08:02:56.192277
595166,105,view,shoes,blue,71.52,2025-12-25 08:02:56.192280
372519,38,purchase,jacket,white,112.73,2026-02-14 08:02:56.192283
941050,233,purchase,shoes,red,14.54,2026-01-20 08:02:56.192286
308065,386,add_to_cart,socks,white,110.8,2026-02-05 08:02:56.192288
472036,78,view,tshirt,white,45.43,2026-01-21 08:02:56.192295
768122,143,add_to_cart,socks,red,93.77,2026-01-20 08:02:56.192297
349514,390,purchase,jacket,green,83.58,2026-02-11 08:02:56.192300
527807,411,view,jacket,black,43.11,2026-01-19 08:02:56.192303
950908,404,add_to_cart,socks,blue,29.58,2026-01-14 08:02:56.192305
702408,147,add_to_cart,tshirt,black,19.47,2026-02-06 08:02:56.192308
730283,48,purchase,socks,black,89.33,2026-02-08 08:02:56.192311
474416,496,add_to_cart,tshirt,red,26.98,2025-12-30 08:02:56.192319
669959,203,view,tshirt,black,82.55,2025-12-30 08:02:56.192324
621812,489,view,jacket,red,92.79,2026-02-14 08:02:56.192329
904307,34,add_to_cart,socks,white,40.97,2026-01-28 08:02:56.192333
598315,210,purchase,tshirt,white,112.02,2026-01-25 08:02:56.192351
606848,69,add_to_cart,socks,green,33.48,2026-01-13 08:02:56.192354
365402,181,add_to_cart,tshirt,white,118.63,2026-01-11 08:02:56.192357
950540,101,view,socks,green,94.94,2026-02-14 08:02:56.192359
501201,25,view,tshirt,blue,57.85,2026-01-14 08:02:56.192362
262675,237,purchase,tshirt,green,47.91,2026-02-02 08:02:56.192365
244262,90,add_to_cart,tshirt,black,115.31,2026-01-24 08:02:56.192368
477857,144,purchase,shoes,blue,115.71,2026-01-25 08:02:56.192371
305266,73,view,tshirt,red,23.51,2026-01-24 08:02:56.192375
667115,280,add_to_cart,jacket,black,63.56,2026-01-27 08:02:56.192378
607485,297,add_to_cart,socks,red,58.13,2026-02-01 08:02:56.192381
807278,173,purchase,socks,blue,105.83,2025-12-22 08:02:56.192383
890346,190,view,tshirt,green,75.75,2025-12-21 08:02:56.192386
553009,12,purchase,jacket,blue,84.17,2026-01-21 08:02:56.192389
632862,374,purchase,tshirt,black,14.73,2025-12-22 08:02:56.192392
209674,298,view,socks,black,50.45,2025-12-27 08:02:56.192397
170918,190,purchase,tshirt,blue,91.62,2026-02-13 08:02:56.192400
731271,288,add_to_cart,shoes,white,101.57,2025-12-27 08:02:56.192403
205644,160,purchase,tshirt,white,53.3,2026-01-04 08:02:56.192405
840834,245,add_to_cart,socks,green,82.11,2026-02-10 08:02:56.192408
388902,241,view,socks,blue,98.83,2026-01-28 08:02:56.192411
573834,11,add_to_cart,jacket,red,36.69,2025-12-21 08:02:56.192413
978179,26,view,tshirt,black,40.59,2026-01-18 08:02:56.192416
783941,498,purchase,tshirt,red,36.37,2025-12-21 08:02:56.192418
423460,29,add_to_cart,socks,red,27.66,2026-01-28 08:02:56.192421
282880,329,add_to_cart,shoes,black,80.5,2026-01-08 08:02:56.192424
701823,184,add_to_cart,shoes,white,87.41,2026-01-15 08:02:56.192427
284919,410,add_to_cart,socks,green,111.19,2026-01-17 08:02:56.192430
169757,54,purchase,jacket,black,88.79,2025-12-25 08:02:56.192433
739247,266,purchase,tshirt,black,84.7,2026-02-04 08:02:56.192436
183157,96,view,socks,blue,63.45,2025-12-27 08:02:56.192439
716191,56,add_to_cart,shoes,red,59.32,2026-02-01 08:02:56.192441
555639,265,add_to_cart,jacket,blue,83.88,2026-02-03 08:02:56.192444
260246,258,view,jacket,black,117.64,2025-12-30 08:02:56.192449
666053,339,view,shoes,red,37.9,2026-01-31 08:02:56.192452
340861,456,purchase,tshirt,red,45.82,2026-01-12 08:02:56.192455
764143,54,add_to_cart,shoes,white,89.99,2026-01-11 08:02:56.192458
894989,243,view,jacket,black,95.71,2025-12-23 08:02:56.192461
119376,66,purchase,socks,white,53.01,2026-01-14 08:02:56.192463
376770,303,purchase,socks,blue,15.15,2025-12-30 08:02:56.192467
896879,100,add_to_cart,jacket,red,60.07,2026-02-03 08:02:56.192470
823251,219,view,socks,black,58.67,2026-02-15 08:02:56.192472
501440,70,purchase,socks,red,102.09,2026-01-30 08:02:56.192475
964894,161,add_to_cart,tshirt,blue,17.29,2026-01-20 08:02:56.192478
680606,176,add_to_cart,socks,white,55.24,2026-01-28 08:02:56.192482
869377,39,add_to_cart,socks,blue,108.7,2026-01-18 08:02:56.192485
856859,18,add_to_cart,jacket,red,60.82,2026-01-06 08:02:56.192488
100026,363,purchase,tshirt,white,6.44,2026-01-09 08:02:56.192491
402975,297,purchase,shoes,blue,115.99,2025-12-30 08:02:56.192494
170873,326,add_to_cart,socks,white,45.15,2026-02-04 08:02:56.192496
875691,9,purchase,jacket,green,106.09,2026-02-04 08:02:56.192499
257755,311,purchase,shoes,blue,95.14,2026-01-12 08:02:56.192504
800717,465,add_to_cart,socks,red,115.34,2026-02-02 08:02:56.192507
974628,77,add_to_cart,tshirt,green,84.98,2026-01-27 08:02:56.192510
222848,436,add_to_cart,shoes,black,41.19,2026-01-03 08:02:56.192512
533420,467,view,shoes,green,15.18,2026-01-31 08:02:56.192516
324741,129,view,tshirt,white,55.39,2025-12-29 08:02:56.192524
272585,162,purchase,jacket,red,118.37,2026-01-06 08:02:56.192530
937215,323,view,jacket,black,73.05,2026-01-07 08:02:56.192534
247053,96,add_to_cart,socks,black,109.61,2026-01-28 08:02:56.192538
676590,396,view,jacket,white,101.25,2025-12-28 08:02:56.192543
735215,321,add_to_cart,socks,blue,108.03,2026-01-06 08:02:56.192547
824282,328,purchase,jacket,white,105.09,2026-01-28 08:02:56.192551
338111,278,purchase,tshirt,white,21.69,2026-02-01 08:02:56.192567
820411,178,add_to_cart,shoes,red,46.85,2025-12-21 08:02:56.192570
894593,114,purchase,socks,blue,63.47,2026-01-09 08:02:56.192573
649044,331,view,shoes,red,8.95,2026-02-09 08:02:56.192575
758457,110,purchase,tshirt,green,41.0,2026-01-09 08:02:56.192579
254917,350,view,tshirt,black,63.35,2026-01-31 08:02:56.192582
249148,157,purchase,jacket,white,84.34,2026-01-13 08:02:56.192587
765719,143,purchase,tshirt,red,35.18,2026-01-12 08:02:56.192590
231463,279,purchase,shoes,blue,27.07,2026-01-08 08:02:56.192592
349409,164,add_to_cart,jacket,red,17.42,2026-02-14 08:02:56.192597
195815,408,view,socks,blue,32.22,2026-01-16 08:02:56.192599
483410,392,purchase,socks,black,11.07,2026-01-10 08:02:56.192602
436929,28,purchase,socks,green,54.24,2026-02-15 08:02:56.192605
546452,158,view,shoes,blue,68.82,2026-01-27 08:02:56.192608
374522,227,view,socks,red,56.42,2026-01-21 08:02:56.192610
471248,277,purchase,tshirt,blue,27.11,2026-02-03 08:02:56.192613
505428,332,view,shoes,white,67.73,2026-01-22 08:02:56.192616
569956,239,add_to_cart,socks,blue,66.42,2026-01-18 08:02:56.192618
802222,265,add_to_cart,socks,white,93.64,2026-01-05 08:02:56.192621
171059,432,purchase,socks,black,66.36,2026-02-14 08:02:56.192623
347541,160,purchase,jacket,blue,39.34,2025-12-30 08:02:56.192626
336661,487,purchase,tshirt,white,117.13,2025-12-28 08:02:56.192628
172869,51,view,jacket,green,9.39,2026-02-04 08:02:56.192631
165546,83,purchase,jacket,blue,107.38,2026-02-08 08:02:56.192633
735247,170,view,shoes,red,27.3,2026-02-07 08:02:56.192636
325074,236,view,shoes,green,49.13,2025-12-31 08:02:56.192641
105949,344,purchase,shoes,black,17.12,2026-01-25 08:02:56.192643
740439,460,view,tshirt,black,77.53,2026-01-23 08:02:56.192646
939434,183,add_to_cart,tshirt,blue,96.29,2026-01-26 08:02:56.192649
834125,460,view,tshirt,green,19.66,2025-12-29 08:02:56.192651
259352,152,add_to_cart,shoes,blue,28.53,2026-01-01 08:02:56.192654
913349,303,add_to_cart,shoes,green,32.64,2026-01-31 08:02:56.192660
921510,140,add_to_cart,socks,black,99.46,2026-01-03 08:02:56.192662
201803,105,purchase,socks,green,15.92,2026-02-04 08:02:56.192665
766567,111,purchase,shoes,white,105.97,2025-12-31 08:02:56.192668
229194,435,add_to_cart,socks,black,88.81,2026-01-29 08:02:56.192670
377237,219,purchase,socks,black,83.46,2026-01-08 08:02:56.192673
131768,292,add_to_cart,tshirt,blue,43.46,2026-01-23 08:02:56.192676
807763,436,purchase,shoes,red,64.56,2026-01-02 08:02:56.192678
966769,368,purchase,tshirt,blue,74.91,2025-12-29 08:02:56.192681
877502,103,purchase,jacket,white,17.07,2026-02-06 08:02:56.192691
568139,268,add_to_cart,socks,blue,16.86,2026-02-09 08:02:56.192694
243599,276,view,shoes,black,12.01,2025-12-31 08:02:56.192697
243025,259,view,jacket,red,21.23,2026-01-07 08:02:56.192705
942987,129,view,socks,blue,94.01,2026-01-19 08:02:56.192709
224218,493,view,socks,green,42.17,2026-01-26 08:02:56.192712
946897,139,add_to_cart,socks,blue,22.6,2026-01-28 08:02:56.192714
751309,123,view,tshirt,black,103.87,2026-01-01 08:02:56.192717
501151,399,view,socks,black,7.12,2026-02-12 08:02:56.192720
168012,91,purchase,jacket,green,49.65,2025-12-25 08:02:56.192723
857278,42,view,socks,red,64.13,2026-02-03 08:02:56.192725
970366,52,purchase,shoes,blue,103.06,2026-01-19 08:02:56.192729
306728,140,add_to_cart,socks,blue,109.54,2026-01-26 08:02:56.192732
900912,24,view,shoes,white,87.79,2025-12-31 08:02:56.192734
702334,333,add_to_cart,socks,black,7.94,2026-01-06 08:02:56.192737
660110,203,view,tshirt,white,103.75,2026-02-16 08:02:56.192739
706257,58,view,shoes,blue,74.12,2026-02-13 08:02:56.192742
237772,346,add_to_cart,jacket,red,95.11,2026-01-26 08:02:56.192744
337009,417,add_to_cart,shoes,blue,19.83,2026-01-01 08:02:56.192747
577643,309,purchase,tshirt,blue,44.23,2026-01-21 08:02:56.192750
467965,153,view,tshirt,white,44.09,2026-02-16 08:02:56.192753
879172,167,view,jacket,red,23.75,2026-01-01 08:02:56.192757
426979,4,view,shoes,green,114.59,2026-01-09 08:02:56.192761
817023,389,add_to_cart,shoes,green,106.44,2026-02-13 08:02:56.192764
278676,243,view,jacket,black,119.09,2025-12-23 08:02:56.192766
730108,243,purchase,tshirt,red,50.25,2026-01-01 08:02:56.192769
684133,128,purchase,shoes,black,93.99,2026-01-20 08:02:56.192772
953446,161,add_to_cart,shoes,green,48.72,2026-01-03 08:02:56.192774
164199,68,purchase,jacket,red,98.77,2026-01-07 08:02:56.192777
418514,169,purchase,jacket,white,9.99,2026-02-04 08:02:56.192779
630646,35,view,shoes,blue,33.15,2026-01-02 08:02:56.192782
289778,87,add_to_cart,jacket,red,8.12,2026-02-18 08:02:56.192785
289756,396,purchase,socks,red,96.64,2026-01-02 08:02:56.192788
813818,276,view,jacket,blue,107.5,2026-01-04 08:02:56.192793
273371,206,add_to_cart,shoes,black,8.7,2026-01-30 08:02:56.192795
366246,372,add_to_cart,tshirt,white,35.55,2026-01-26 08:02:56.192798
195347,20,view,socks,blue,76.23,2026-02-10 08:02:56.192801
987033,209,add_to_cart,socks,green,68.79,2026-01-18 08:02:56.192804
253767,399,add_to_cart,tshirt,black,81.8,2025-12-25 08:02:56.192806
184419,301,view,tshirt,red,106.14,2026-01-15 08:02:56.192809
364230,453,purchase,shoes,green,74.36,2026-01-13 08:02:56.192814
601992,372,purchase,shoes,black,86.09,2026-01-21 08:02:56.192817
219856,170,view,tshirt,white,17.58,2026-02-18 08:02:56.192819
775957,275,purchase,shoes,black,36.8,2026-01-29 08:02:56.192822
769640,472,add_to_cart,socks,red,110.2,2026-01-10 08:02:56.192827
884331,173,view,tshirt,white,39.88,2026-02-12 08:02:56.192830
895897,31,add_to_cart,shoes,white,44.51,2026-02-05 08:02:56.192833
514252,485,add_to_cart,jacket,black,90.54,2026-01-06 08:02:56.192836
979664,14,view,shoes,green,44.7,2026-02-19 08:02:56.192839
348240,385,purchase,jacket,red,60.08,2026-01-02 08:02:56.192841
834214,295,purchase,tshirt,white,41.08,2026-01-24 08:02:56.192844
806801,414,view,jacket,green,31.95,2026-01-17 08:02:56.192847
352842,92,purchase,tshirt,green,119.83,2026-01-27 08:02:56.192849
549063,116,purchase,jacket,green,77.28,2026-01-17 08:02:56.192852
895028,368,purchase,shoes,green,94.58,2026-01-14 08:02:56.192855
856620,246,add_to_cart,socks,green,18.01,2025-12-26 08:02:56.192875
571509,226,view,tshirt,green,70.0,2026-02-08 08:02:56.192878
516465,106,view,tshirt,blue,44.78,2026-02-15 08:02:56.192881
998069,56,add_to_cart,jacket,white,43.54,2026-01-21 08:02:56.192885
612039,407,add_to_cart,shoes,white,83.64,2025-12-22 08:02:56.192888
919231,79,view,socks,black,49.39,2026-01-22 08:02:56.192891
438804,483,purchase,shoes,red,119.93,2026-02-14 08:02:56.192894
697590,109,add_to_cart,tshirt,red,100.08,2025-12-21 08:02:56.192897
628828,283,add_to_cart,shoes,blue,40.82,2025-12-23 08:02:56.192899
389473,145,purchase,socks,green,74.8,2025-12-31 08:02:56.192903
803040,128,add_to_cart,shoes,green,65.67,2026-01-29 08:02:56.192906
526080,437,add_to_cart,jacket,green,82.25,2026-01-15 08:02:56.192908
730704,27,add_to_cart,tshirt,black,35.57,2025-12-24 08:02:56.192912
967362,185,add_to_cart,shoes,blue,15.83,2026-02-17 08:02:56.192915
635731,327,purchase,socks,green,90.17,2026-02-12 08:02:56.192918
332718,415,add_to_cart,tshirt,blue,75.91,2026-02-07 08:02:56.192920
759667,361,add_to_cart,shoes,white,12.42,2026-02-03 08:02:56.192923
228227,273,add_to_cart,jacket,white,74.06,2026-02-11 08:02:56.192925
172355,423,add_to_cart,socks,red,95.23,2026-02-19 08:02:56.192928
458289,112,view,jacket,blue,41.3,2026-02-16 08:02:56.192930
236232,467,view,socks,green,73.95,2026-02-12 08:02:56.192933
398548,126,add_to_cart,socks,green,115.64,2026-02-10 08:02:56.192938
371513,277,purchase,tshirt,black,31.25,2026-01-28 08:02:56.192941
487623,314,view,socks,red,81.38,2026-02-03 08:02:56.192943
443928,490,add_to_cart,tshirt,white,117.66,2025-12-24 08:02:56.192946
676135,237,view,socks,blue,63.98,2026-02-14 08:02:56.192949
839770,30,add_to_cart,tshirt,red,72.51,2026-01-05 08:02:56.192951
599139,359,view,socks,black,8.99,2026-02-15 08:02:56.192954
490069,185,view,jacket,black,74.99,2026-02-18 08:02:56.192957
228166,231,purchase,tshirt,red,42.74,2026-02-05 08:02:56.192960
289626,342,purchase,jacket,white,65.04,2026-01-28 08:02:56.192962
871094,196,view,shoes,white,90.49,2026-02-05 08:02:56.192966
158551,120,view,tshirt,red,33.78,2026-01-19 08:02:56.192969
505652,295,view,tshirt,green,80.01,2026-02-13 08:02:56.192972
465561,332,add_to_cart,shoes,green,96.28,2026-01-30 08:02:56.192974
863294,337,view,shoes,red,18.74,2026-01-15 08:02:56.192977
198124,305,view,socks,blue,25.56,2026-01-10 08:02:56.192980
946201,131,purchase,tshirt,blue,75.94,2025-12-22 08:02:56.192983
772119,60,view,shoes,blue,47.5,2026-01-31 08:02:56.192986
727381,57,purchase,jacket,green,73.53,2025-12-26 08:02:56.192990
952779,33,view,tshirt,red,85.62,2026-01-28 08:02:56.192993
917494,256,view,shoes,red,70.68,2026-01-03 08:02:56.192996
719991,318,add_to_cart,socks,green,70.89,2026-02-12 08:02:56.192999
879305,139,view,socks,blue,15.35,2026-01-09 08:02:56.193002
401233,77,purchase,tshirt,green,89.04,2025-12-29 08:02:56.193004
844951,484,view,jacket,black,62.2,2026-01-12 08:02:56.193007
310044,82,view,tshirt,blue,35.3,2026-01-13 08:02:56.193011
993603,256,view,socks,blue,85.35,2026-01-06 08:02:56.193014
384699,41,view,tshirt,green,93.62,2026-02-06 08:02:56.193017
396667,344,purchase,tshirt,red,28.25,2026-02-01 08:02:56.193019
951385,355,purchase,tshirt,blue,99.6,2026-01-24 08:02:56.193022
311932,484,view,tshirt,blue,74.2,2025-12-29 08:02:56.193025
496829,248,add_to_cart,jacket,blue,89.64,2026-01-25 08:02:56.193028
578869,193,purchase,jacket,blue,70.67,2026-02-15 08:02:56.193031
126722,220,add_to_cart,jacket,white,49.95,2026-01-15 08:02:56.193033
224791,294,add_to_cart,shoes,green,97.4,2026-02-16 08:02:56.193036
400565,309,add_to_cart,tshirt,white,42.44,2026-01-27 08:02:56.193038
578086,25,view,socks,red,59.75,2025-12-31 08:02:56.193041
751924,422,add_to_cart,tshirt,white,59.68,2026-02-04 08:02:56.193047
647152,42,view,jacket,white,88.68,2026-02-04 08:02:56.193050
839083,309,view,shoes,green,107.65,2026-02-04 08:02:56.193053
365833,301,view,tshirt,black,99.17,2025-12-28 08:02:56.193055
985832,120,purchase,tshirt,red,10.88,2026-01-01 08:02:56.193058
290190,323,purchase,tshirt,green,106.89,2026-02-09 08:02:56.193061
813211,450,purchase,socks,blue,80.69,2026-02-17 08:02:56.193064
411890,401,add_to_cart,jacket,green,71.76,2025-12-31 08:02:56.193067
692373,108,purchase,socks,blue,119.51,2025-12-22 08:02:56.193069
931016,139,add_to_cart,jacket,green,17.02,2026-02-04 08:02:56.193072
711804,352,purchase,shoes,blue,44.58,2026-01-09 08:02:56.193075
463106,430,purchase,tshirt,blue,58.78,2025-12-23 08:02:56.193077
883091,73,purchase,tshirt,white,77.23,2026-02-16 08:02:56.193080
804192,197,view,tshirt,white,8.94,2025-12-29 08:02:56.193083
643370,92,view,socks,green,73.25,2026-01-24 08:02:56.193087
466032,140,purchase,socks,white,17.51,2026-02-09 08:02:56.193089
430978,365,add_to_cart,jacket,black,116.28,2025-12-30 08:02:56.193093
734097,115,view,shoes,black,56.55,2026-01-01 08:02:56.193096
624208,209,purchase,socks,white,15.87,2026-01-05 08:02:56.193100
727130,149,add_to_cart,shoes,green,77.68,2026-02-09 08:02:56.193103
847560,250,add_to_cart,tshirt,red,96.35,2026-01-03 08:02:56.193106
543725,481,add_to_cart,jacket,green,16.57,2026-01-02 08:02:56.193109
185083,8,view,socks,white,104.83,2026-01-29 08:02:56.193112
861982,492,view,socks,green,73.7,2026-01-27 08:02:56.193115
278262,112,view,socks,green,110.02,2026-02-08 08:02:56.193118
300683,408,purchase,jacket,blue,27.49,2026-01-15 08:02:56.193121
154694,347,add_to_cart,socks,black,53.0,2026-01-31 08:02:56.193124
182789,258,purchase,tshirt,red,51.26,2026-02-14 08:02:56.193127
750104,440,view,socks,blue,89.98,2026-01-07 08:02:56.193129
946315,486,view,socks,black,48.55,2026-02-09 08:02:56.193132
621613,261,view,jacket,blue,77.46,2026-01-01 08:02:56.193135
325787,246,view,jacket,red,34.25,2026-01-13 08:02:56.193137
497062,476,add_to_cart,tshirt,green,117.65,2026-01-23 08:02:56.193140
975011,472,add_to_cart,socks,white,22.41,2026-02-09 08:02:56.193143
237583,465,add_to_cart,jacket,blue,5.26,2026-01-12 08:02:56.193146
570643,101,purchase,tshirt,red,31.56,2026-02-11 08:02:56.193148
549690,498,view,socks,white,59.39,2026-01-23 08:02:56.193153
729661,355,add_to_cart,tshirt,black,77.93,2026-02-17 08:02:56.193156
931055,70,add_to_cart,socks,blue,56.67,2026-02-10 08:02:56.193158
793522,316,add_to_cart,shoes,red,116.86,2026-02-02 08:02:56.193161
891459,326,view,jacket,white,110.79,2025-12-22 08:02:56.193164
154004,351,add_to_cart,jacket,black,74.13,2026-01-03 08:02:56.193168
950910,87,purchase,jacket,black,89.31,2026-02-06 08:02:56.193170
697759,155,view,socks,black,60.95,2025-12-25 08:02:56.193173
658437,34,add_to_cart,jacket,red,22.65,2026-01-08 08:02:56.193176
673985,51,purchase,shoes,white,47.46,2026-02-08 08:02:56.193179
452950,489,add_to_cart,jacket,white,111.07,2026-01-08 08:02:56.193182
167633,165,add_to_cart,tshirt,white,15.15,2025-12-23 08:02:56.193185
367097,329,view,socks,blue,104.56,2025-12-28 08:02:56.193188
228678,317,add_to_cart,jacket,blue,66.79,2026-01-23 08:02:56.193191
340186,248,add_to_cart,socks,green,38.41,2026-01-21 08:02:56.193194
213896,160,purchase,jacket,blue,100.61,2026-02-09 08:02:56.193196
258513,360,purchase,socks,white,30.84,2026-02-16 08:02:56.193199
182043,443,purchase,jacket,black,91.81,2026-01-06 08:02:56.193202
713333,132,add_to_cart,shoes,green,6.65,2026-01-30 08:02:56.193205
301897,136,purchase,shoes,red,115.41,2026-01-17 08:02:56.193222
622994,320,purchase,tshirt,blue,16.44,2025-12-28 08:02:56.193228
543311,113,view,socks,red,116.79,2026-02-16 08:02:56.193233
760960,257,view,shoes,black,46.13,2026-02-14 08:02:56.193238
645377,475,purchase,socks,black,41.32,2026-01-26 08:02:56.193242
371935,22,add_to_cart,jacket,white,57.89,2026-01-24 08:02:56.193245
921944,214,purchase,socks,black,59.0,2026-01-17 08:02:56.193247
689866,300,add_to_cart,jacket,red,52.67,2025-12-29 08:02:56.193250
956288,94,view,shoes,white,56.48,2026-01-06 08:02:56.193253
959656,120,add_to_cart,shoes,green,106.31,2025-12-31 08:02:56.193256
807500,441,add_to_cart,shoes,white,37.42,2025-12-28 08:02:56.193259
607481,118,add_to_cart,jacket,blue,109.06,2026-02-13 08:02:56.193261
971879,327,purchase,tshirt,green,112.2,2026-02-19 08:02:56.193264
151061,263,purchase,socks,red,25.63,2025-12-25 08:02:56.193267
615803,179,add_to_cart,tshirt,green,23.68,2026-02-01 08:02:56.193269
893623,229,purchase,jacket,white,86.65,2025-12-23 08:02:56.193272
508454,130,view,jacket,white,98.98,2026-02-18 08:02:56.193274
435537,233,view,tshirt,red,83.08,2026-02-04 08:02:56.193277
875324,177,purchase,jacket,black,40.44,2026-01-06 08:02:56.193282
898967,264,purchase,jacket,green,97.63,2026-02-04 08:02:56.193286
775413,133,purchase,socks,black,87.82,2026-02-18 08:02:56.193289
519690,194,add_to_cart,tshirt,green,90.06,2026-01-23 08:02:56.193291
287439,134,view,socks,red,66.22,2026-01-26 08:02:56.193294
432851,95,purchase,jacket,white,92.68,2026-02-17 08:02:56.193296
429993,52,purchase,tshirt,blue,85.59,2026-01-19 08:02:56.193300
571130,316,purchase,shoes,black,17.99,2025-12-29 08:02:56.193302
146336,410,view,shoes,red,97.32,2026-01-07 08:02:56.193305
517610,457,view,tshirt,red,65.16,2026-01-19 08:02:56.193308
712788,362,purchase,jacket,white,49.01,2025-12-23 08:02:56.193310
631032,404,view,shoes,green,12.71,2026-01-24 08:02:56.193313
283904,360,view,tshirt,red,14.02,2026-02-19 08:02:56.193318
650260,437,view,tshirt,white,68.31,2026-02-16 08:02:56.193321
428946,489,view,socks,blue,70.56,2026-02-09 08:02:56.193323
367390,427,view,shoes,blue,101.68,2026-01-30 08:02:56.193326
337928,407,view,shoes,blue,111.96,2026-01-18 08:02:56.193329
986651,351,purchase,tshirt,black,49.04,2026-02-17 08:02:56.193332
579573,452,purchase,jacket,white,76.85,2026-02-05 08:02:56.193336
951384,300,add_to_cart,tshirt,black,21.23,2026-01-22 08:02:56.193339
287422,173,view,shoes,white,113.05,2025-12-25 08:02:56.193342
122694,434,purchase,jacket,white,40.17,2026-01-16 08:02:56.193345
236507,60,purchase,shoes,green,50.75,2026-01-21 08:02:56.193348
908148,137,purchase,socks,white,77.14,2026-02-19 08:02:56.193350
353124,371,purchase,tshirt,green,33.31,2026-02-08 08:02:56.193353
423907,224,purchase,jacket,white,78.81,2026-02-02 08:02:56.193355
934386,421,view,socks,black,72.79,2026-02-15 08:02:56.193358
915684,420,add_to_cart,socks,red,80.31,2025-12-23 08:02:56.193361
618828,69,purchase,shoes,blue,16.68,2026-02-11 08:02:56.193363
